This file provides a binary-file-specific mapping of applicable open source
license terms. This mapping file is still a work in progress and should not be
relied upon at this stage as it is incomplete. Updated versions will be
published as they become available. Contact licensing@qnx.com if you have
questions or require additional information.

Binary Name,Legal ID,Runtime Module
usr/lib/libph.so.3,OO:1439,Neutrino Core OS
usr/lib/libph.so.3,OO:1439,Photon GUI
usr/lib/libph.so.3,OO:1446,Neutrino Core OS
usr/lib/libph.so.3,OO:1446,Photon GUI
usr/lib/libph.so.3,OO:1448,Neutrino Core OS
usr/lib/libph.so.3,OO:1448,Photon GUI
usr/lib/libph.so.3,OO:1450,Neutrino Core OS
usr/lib/libph.so.3,OO:1450,Photon GUI
usr/lib/libphS.a,BSD1:229,
usr/lib/libphS.a,BSD2:102,
usr/lib/libphS.a,BSD2:274,
usr/lib/libphS.a,OO:1434,
usr/lib/libphS.a,OO:1436,
usr/lib/libphS.a,OO:1438,
usr/lib/libphS.a,OO:1439,
usr/lib/libphS.a,OO:1448,
usr/lib/libphS.a,OO:1450,
usr/lib/libphauxrender.a,BSD2:274,
usr/lib/libphauxrender.a,OO:1434,
usr/lib/libphauxrender.a,OO:1436,
usr/lib/libphauxrender.a,OO:1438,
usr/lib/libphauxrender.a,OO:1448,
usr/lib/libphauxrender.so.1,OO:1436,Photon GUI
usr/lib/libphauxrender.so.1,OO:1448,Photon GUI
usr/lib/libphauxrenderS.a,BSD2:274,
usr/lib/libphauxrenderS.a,OO:1434,
usr/lib/libphauxrenderS.a,OO:1436,
usr/lib/libphauxrenderS.a,OO:1438,
usr/lib/libphauxrenderS.a,OO:1448,
usr/lib/libphexlib.a,BSD2:274,
usr/lib/libphexlib.a,OO:1434,
usr/lib/libphexlib.a,OO:1436,
usr/lib/libphexlib.a,OO:1438,
usr/lib/libphexlib.a,OO:1448,
usr/lib/libphexlib.a,OO:302,
usr/lib/libphexlib.so.3,OO:1436,Photon GUI
usr/lib/libphexlib.so.3,OO:1448,Photon GUI
usr/lib/libphexlib.so.3,OO:302,Photon GUI
usr/lib/libphexlibS.a,BSD2:274,
usr/lib/libphexlibS.a,OO:1434,
usr/lib/libphexlibS.a,OO:1436,
usr/lib/libphexlibS.a,OO:1438,
usr/lib/libphexlibS.a,OO:1448,
usr/lib/libphexlibS.a,OO:302,
usr/lib/libphrender.a,BSD2:274,
usr/lib/libphrender.a,OO:1434,
usr/lib/libphrender.a,OO:1438,
usr/lib/libphrender.a,OO:1448,
usr/lib/libphrender.so.2,OO:1448,Photon GUI
usr/lib/libphrenderS.a,BSD2:274,
usr/lib/libphrenderS.a,OO:1434,
usr/lib/libphrenderS.a,OO:1438,
usr/lib/libphrenderS.a,OO:1448,
usr/lib/libprofilingS.a,BSD2:274,
usr/lib/libprofilingS.a,OO:1438,
usr/lib/libprofilingS.a,OO:1448,
usr/lib/libps.a,BSD2:274,
usr/lib/libps.a,OO:1438,
usr/lib/libps.a,OO:1448,
usr/lib/libqdb.a,BSD2:274,
usr/lib/libqdb.a,OO:1438,
usr/lib/libqdb.a,OO:1448,
usr/lib/libqdb.so.1,OO:1448,Neutrino Core OS
usr/lib/libqdbS.a,BSD2:274,
usr/lib/libqdbS.a,OO:1438,
usr/lib/libqdbS.a,OO:1448,
usr/lib/libqdb_cldr.so.1,OO:1436,Neutrino Core OS
usr/lib/libqdb_cldr.so.1,OO:1448,Neutrino Core OS
usr/lib/libqdb_cldrS.a,BSD2:274,
usr/lib/libqdb_cldrS.a,OO:1436,
usr/lib/libqdb_cldrS.a,OO:1438,
usr/lib/libqdb_cldrS.a,OO:1448,
usr/lib/librcheck.a,ANU:20,
usr/lib/librcheck.a,BSD2:274,
usr/lib/librcheck.a,OO:1436,
usr/lib/librcheck.a,OO:1438,
usr/lib/librcheck.a,OO:1448,
usr/lib/librcheck.a,OO:84,
usr/lib/librcheck.so.1,ANU:20,Neutrino Core OS
usr/lib/librcheck.so.1,OO:1436,Neutrino Core OS
usr/lib/librcheck.so.1,OO:1448,Neutrino Core OS
usr/lib/librcheck.so.1,OO:84,Neutrino Core OS
usr/lib/librpc.a,BSD1:125,
usr/lib/librpc.a,BSD1:207,
usr/lib/librpc.a,BSD1:218,
usr/lib/librpc.a,BSD1:229,
usr/lib/librpc.a,BSD1:247,
usr/lib/librpc.a,BSD1:257,
usr/lib/librpc.a,BSD1:270,
usr/lib/librpc.a,BSD1:273,
usr/lib/librpc.a,BSD1:298,
usr/lib/librpc.a,BSD1:46,
usr/lib/librpc.a,BSD2:101,
usr/lib/librpc.a,BSD2:102,
usr/lib/librpc.a,BSD2:151,
usr/lib/librpc.a,BSD2:194,
usr/lib/librpc.a,BSD2:237,
usr/lib/librpc.a,BSD2:274,
usr/lib/librpc.a,BSD3:42,
usr/lib/librpc.a,OO:1436,
usr/lib/librpc.a,OO:1438,
usr/lib/librpc.a,OO:1448,
usr/lib/librpc.a,OO:245,
usr/lib/librpc.a,SUN:1,
usr/lib/librpc.a,SUN:13,
usr/lib/librpc.a,SUN:14,
usr/lib/librpc.a,SUN:15,
usr/lib/librpc.a,SUN:16,
usr/lib/librpc.a,SUN:17,
usr/lib/librpc.a,SUN:18,
usr/lib/librpc.a,SUN:19,
usr/lib/librpc.a,SUN:3,
usr/lib/librpc.a,SUN:5,
usr/lib/librpc.a,SUN:6,
usr/lib/librpc.a,SUN:7,
usr/lib/librpc.a,SUN:8,
usr/lib/librpc.a,SUN:9,
usr/lib/librpc.so.2,BSD1:125,Networking Technology
usr/lib/librpc.so.2,BSD1:207,Networking Technology
usr/lib/librpc.so.2,BSD1:218,Networking Technology
usr/lib/librpc.so.2,BSD1:229,Networking Technology
usr/lib/librpc.so.2,BSD1:247,Networking Technology
usr/lib/librpc.so.2,BSD1:257,Networking Technology
usr/lib/librpc.so.2,BSD1:270,Networking Technology
usr/lib/librpc.so.2,BSD1:273,Networking Technology
usr/lib/librpc.so.2,BSD1:298,Networking Technology
usr/lib/librpc.so.2,BSD2:101,Networking Technology
usr/lib/librpc.so.2,BSD2:151,Networking Technology
usr/lib/librpc.so.2,BSD2:194,Networking Technology
usr/lib/librpc.so.2,BSD2:237,Networking Technology
usr/lib/librpc.so.2,BSD3:42,Networking Technology
usr/lib/librpc.so.2,OO:1436,Networking Technology
usr/lib/librpc.so.2,OO:1448,Networking Technology
usr/lib/librpc.so.2,OO:245,Networking Technology
usr/lib/librpc.so.2,SUN:1,Networking Technology
usr/lib/librpc.so.2,SUN:13,Networking Technology
usr/lib/librpc.so.2,SUN:14,Networking Technology
usr/lib/librpc.so.2,SUN:15,Networking Technology
usr/lib/librpc.so.2,SUN:16,Networking Technology
usr/lib/librpc.so.2,SUN:18,Networking Technology
usr/lib/librpc.so.2,SUN:19,Networking Technology
usr/lib/librpc.so.2,SUN:3,Networking Technology
usr/lib/librpc.so.2,SUN:5,Networking Technology
usr/lib/librpc.so.2,SUN:6,Networking Technology
usr/lib/librpc.so.2,SUN:7,Networking Technology
usr/lib/librpc.so.2,SUN:9,Networking Technology
usr/lib/librpcS.a,BSD1:125,
usr/lib/librpcS.a,BSD1:207,
usr/lib/librpcS.a,BSD1:218,
usr/lib/librpcS.a,BSD1:229,
usr/lib/librpcS.a,BSD1:247,
usr/lib/librpcS.a,BSD1:257,
usr/lib/librpcS.a,BSD1:270,
usr/lib/librpcS.a,BSD1:273,
usr/lib/librpcS.a,BSD1:298,
usr/lib/librpcS.a,BSD1:46,
usr/lib/librpcS.a,BSD2:101,
usr/lib/librpcS.a,BSD2:102,
usr/lib/librpcS.a,BSD2:151,
usr/lib/librpcS.a,BSD2:194,
usr/lib/librpcS.a,BSD2:237,
usr/lib/librpcS.a,BSD2:274,
usr/lib/librpcS.a,BSD3:42,
usr/lib/librpcS.a,OO:1436,
usr/lib/librpcS.a,OO:1438,
usr/lib/librpcS.a,OO:1448,
usr/lib/librpcS.a,OO:245,
usr/lib/librpcS.a,SUN:1,
usr/lib/librpcS.a,SUN:13,
usr/lib/librpcS.a,SUN:14,
usr/lib/librpcS.a,SUN:15,
usr/lib/librpcS.a,SUN:16,
usr/lib/librpcS.a,SUN:17,
usr/lib/librpcS.a,SUN:18,
usr/lib/librpcS.a,SUN:19,
usr/lib/librpcS.a,SUN:3,
usr/lib/librpcS.a,SUN:5,
usr/lib/librpcS.a,SUN:6,
usr/lib/librpcS.a,SUN:7,
usr/lib/librpcS.a,SUN:8,
usr/lib/librpcS.a,SUN:9,
usr/lib/libsocks.a,BSD1:125,
usr/lib/libsocks.a,BSD1:207,
usr/lib/libsocks.a,BSD1:218,
usr/lib/libsocks.a,BSD1:230,
usr/lib/libsocks.a,BSD1:233,
usr/lib/libsocks.a,BSD2:101,
usr/lib/libsocks.a,BSD2:22,
usr/lib/libsocks.a,BSD2:252,
usr/lib/libsocks.a,BSD2:274,
usr/lib/libsocks.a,ISC:168,
usr/lib/libsocks.a,ISC:81,
usr/lib/libsocks.a,OO:1436,
usr/lib/libsocks.a,OO:1438,
usr/lib/libsocks.a,OO:1448,
usr/lib/libsocks.so.1,BSD1:125,Networking Technology
usr/lib/libsocks.so.1,BSD1:207,Networking Technology
usr/lib/libsocks.so.1,BSD1:218,Networking Technology
usr/lib/libsocks.so.1,BSD1:230,Networking Technology
usr/lib/libsocks.so.1,BSD1:233,Networking Technology
usr/lib/libsocks.so.1,BSD2:101,Networking Technology
usr/lib/libsocks.so.1,BSD2:22,Networking Technology
usr/lib/libsocks.so.1,BSD2:252,Networking Technology
usr/lib/libsocks.so.1,ISC:168,Networking Technology
usr/lib/libsocks.so.1,ISC:81,Networking Technology
usr/lib/libsocks.so.1,OO:1436,Networking Technology
usr/lib/libsocks.so.1,OO:1448,Networking Technology
usr/lib/libsocksS.a,BSD1:125,
usr/lib/libsocksS.a,BSD1:207,
usr/lib/libsocksS.a,BSD1:218,
usr/lib/libsocksS.a,BSD1:230,
usr/lib/libsocksS.a,BSD1:233,
usr/lib/libsocksS.a,BSD2:101,
usr/lib/libsocksS.a,BSD2:22,
usr/lib/libsocksS.a,BSD2:252,
usr/lib/libsocksS.a,BSD2:274,
usr/lib/libsocksS.a,ISC:168,
usr/lib/libsocksS.a,ISC:81,
usr/lib/libsocksS.a,OO:1436,
usr/lib/libsocksS.a,OO:1438,
usr/lib/libsocksS.a,OO:1448,
usr/lib/libsqlite3.so.1,OO:1448,Neutrino Core OS
usr/lib/libsqlite3.so.1,OO:1475,Neutrino Core OS
usr/lib/libsqlite3.so.1,ZLIB:13,Neutrino Core OS
usr/lib/libsqlite3.so.1,ZLIB:17,Neutrino Core OS
usr/lib/libssl.a,BSD1:125,
usr/lib/libssl.a,BSD1:207,
usr/lib/libssl.a,BSD1:218,
usr/lib/libssl.a,BSD1:229,
usr/lib/libssl.a,BSD2:102,
usr/lib/libssl.a,BSD2:274,
usr/lib/libssl.a,BSD3:39,
usr/lib/libssl.a,EY1:1,
usr/lib/libssl.a,EY1:5,
usr/lib/libssl.a,OO:1438,
usr/lib/libssl.a,OO:1448,
usr/lib/libssl.a,OPENSSL:11,
usr/lib/libssl.a,OPENSSL:12,
usr/lib/libssl.a,OPENSSL:13,
usr/lib/libssl.a,OPENSSL:18,
usr/lib/libssl.a,OPENSSL:19,
usr/lib/libssl.a,OPENSSL:21,
usr/lib/libssl.a,OPENSSL:22,
usr/lib/libssl.a,OPENSSL:30,
usr/lib/libssl.a,OPENSSL:36,
usr/lib/libssl.a,OPENSSL:41,
usr/lib/libssl.a,OPENSSL:43,
usr/lib/libssl.a,OPENSSL:44,
usr/lib/libssl.a,OPENSSL:53,
usr/lib/libssl.a,OPENSSL:54,
usr/lib/libssl.a,OPENSSL:60,
usr/lib/libssl.a,OPENSSL:62,
usr/lib/libssl.a,OPENSSL:67,
usr/lib/libssl.a,OPENSSL:7,
usr/lib/libssl.a,OPENSSL:8,
usr/lib/libssl.a,OPENSSL:82,
usr/lib/libssl.a,OPENSSL:90,
usr/lib/libssl.so.1,BSD1:125,Networking Technology
usr/lib/libssl.so.1,BSD1:207,Networking Technology
usr/lib/libssl.so.1,BSD1:218,Networking Technology
usr/lib/libssl.so.1,BSD1:229,Networking Technology
usr/lib/libssl.so.1,BSD3:39,Networking Technology
usr/lib/libssl.so.1,EY1:1,Networking Technology
usr/lib/libssl.so.1,EY1:5,Networking Technology
usr/lib/libssl.so.1,OO:1448,Networking Technology
usr/lib/libssl.so.1,OPENSSL:11,Networking Technology
usr/lib/libssl.so.1,OPENSSL:12,Networking Technology
usr/lib/libssl.so.1,OPENSSL:13,Networking Technology
usr/lib/libssl.so.1,OPENSSL:18,Networking Technology
usr/lib/libssl.so.1,OPENSSL:19,Networking Technology
usr/lib/libssl.so.1,OPENSSL:21,Networking Technology
usr/lib/libssl.so.1,OPENSSL:22,Networking Technology
usr/lib/libssl.so.1,OPENSSL:30,Networking Technology
usr/lib/libssl.so.1,OPENSSL:36,Networking Technology
usr/lib/libssl.so.1,OPENSSL:41,Networking Technology
usr/lib/libssl.so.1,OPENSSL:43,Networking Technology
usr/lib/libssl.so.1,OPENSSL:44,Networking Technology
usr/lib/libssl.so.1,OPENSSL:53,Networking Technology
usr/lib/libssl.so.1,OPENSSL:54,Networking Technology
usr/lib/libssl.so.1,OPENSSL:60,Networking Technology
usr/lib/libssl.so.1,OPENSSL:62,Networking Technology
usr/lib/libssl.so.1,OPENSSL:67,Networking Technology
usr/lib/libssl.so.1,OPENSSL:7,Networking Technology
usr/lib/libssl.so.1,OPENSSL:8,Networking Technology
usr/lib/libssl.so.1,OPENSSL:82,Networking Technology
usr/lib/libssl.so.1,OPENSSL:90,Networking Technology
usr/lib/libsslS.a,BSD1:125,
usr/lib/libsslS.a,BSD1:207,
usr/lib/libsslS.a,BSD1:218,
usr/lib/libsslS.a,BSD1:229,
usr/lib/libsslS.a,BSD2:102,
usr/lib/libsslS.a,BSD2:274,
usr/lib/libsslS.a,BSD3:39,
usr/lib/libsslS.a,EY1:1,
usr/lib/libsslS.a,EY1:5,
usr/lib/libsslS.a,OO:1438,
usr/lib/libsslS.a,OO:1448,
usr/lib/libsslS.a,OPENSSL:11,
usr/lib/libsslS.a,OPENSSL:12,
usr/lib/libsslS.a,OPENSSL:13,
usr/lib/libsslS.a,OPENSSL:18,
usr/lib/libsslS.a,OPENSSL:19,
usr/lib/libsslS.a,OPENSSL:21,
usr/lib/libsslS.a,OPENSSL:22,
usr/lib/libsslS.a,OPENSSL:30,
usr/lib/libsslS.a,OPENSSL:36,
usr/lib/libsslS.a,OPENSSL:41,
usr/lib/libsslS.a,OPENSSL:43,
usr/lib/libsslS.a,OPENSSL:44,
usr/lib/libsslS.a,OPENSSL:53,
usr/lib/libsslS.a,OPENSSL:54,
usr/lib/libsslS.a,OPENSSL:60,
usr/lib/libsslS.a,OPENSSL:62,
usr/lib/libsslS.a,OPENSSL:67,
usr/lib/libsslS.a,OPENSSL:7,
usr/lib/libsslS.a,OPENSSL:8,
usr/lib/libsslS.a,OPENSSL:82,
usr/lib/libsslS.a,OPENSSL:90,
usr/lib/libstartup.a,BSD2:274,
usr/lib/libstartup.a,OO:1438,
usr/lib/libstartup.a,OO:1448,
usr/lib/libtermcap.a,BSD2:274,
usr/lib/libtermcap.a,OO:1438,
usr/lib/libtermcap.a,OO:1448,
usr/lib/libtermcapS.a,BSD2:274,
usr/lib/libtermcapS.a,OO:1438,
usr/lib/libtermcapS.a,OO:1448,
usr/lib/libtraceparser.a,BSD2:274,
usr/lib/libtraceparser.a,OO:1436,
usr/lib/libtraceparser.a,OO:1438,
usr/lib/libtraceparser.a,OO:1448,
usr/lib/libucl.a,BSD2:274,
usr/lib/libucl.a,OO:1438,
usr/lib/libucl.a,OO:1448,
usr/lib/libuclS.a,BSD2:274,
usr/lib/libuclS.a,OO:1438,
usr/lib/libuclS.a,OO:1448,
usr/lib/libxml.a,BSD2:274,
usr/lib/libxml.a,MPL:13,
usr/lib/libxml.a,OO:1438,
usr/lib/libxml.a,OO:1448,
usr/lib/libxml2.a,BSD2:274,
usr/lib/libxml2.a,ISCSTYLE:1,
usr/lib/libxml2.a,ISCSTYLE:2,
usr/lib/libxml2.a,ISCSTYLE:3,
usr/lib/libxml2.a,ISCSTYLE:4,
usr/lib/libxml2.a,ISCSTYLE:5,
usr/lib/libxml2.a,ISCSTYLE:6,
usr/lib/libxml2.a,OO:1436,
usr/lib/libxml2.a,OO:1438,
usr/lib/libxml2.a,OO:1448,
usr/lib/libxml2.a,OO:1454,
usr/lib/libxml2.a,OO:1458,
usr/lib/libxml2.a,OO:533,
usr/lib/libxml2.so.1,ISCSTYLE:1,Neutrino Core OS
usr/lib/libxml2.so.1,ISCSTYLE:2,Neutrino Core OS
usr/lib/libxml2.so.1,ISCSTYLE:3,Neutrino Core OS
usr/lib/libxml2.so.1,ISCSTYLE:4,Neutrino Core OS
usr/lib/libxml2.so.1,ISCSTYLE:5,Neutrino Core OS
usr/lib/libxml2.so.1,ISCSTYLE:6,Neutrino Core OS
usr/lib/libxml2.so.1,OO:1436,Neutrino Core OS
usr/lib/libxml2.so.1,OO:1448,Neutrino Core OS
usr/lib/libxml2.so.1,OO:1454,Neutrino Core OS
usr/lib/libxml2.so.1,OO:1458,Neutrino Core OS
usr/lib/libxml2.so.1,OO:533,Neutrino Core OS
usr/lib/libxml2S.a,BSD2:274,
usr/lib/libxml2S.a,ISCSTYLE:1,
usr/lib/libxml2S.a,ISCSTYLE:2,
usr/lib/libxml2S.a,ISCSTYLE:3,
usr/lib/libxml2S.a,ISCSTYLE:4,
usr/lib/libxml2S.a,ISCSTYLE:5,
usr/lib/libxml2S.a,ISCSTYLE:6,
usr/lib/libxml2S.a,OO:1436,
usr/lib/libxml2S.a,OO:1438,
usr/lib/libxml2S.a,OO:1448,
usr/lib/libxml2S.a,OO:1454,
usr/lib/libxml2S.a,OO:1458,
usr/lib/libxml2S.a,OO:533,
usr/lib/libxmlS.a,BSD2:274,
usr/lib/libxmlS.a,MPL:13,
usr/lib/libxmlS.a,OO:1438,
usr/lib/libxmlS.a,OO:1448,
usr/lib/libz.a,BSD2:274,
usr/lib/libz.a,OO:1438,
usr/lib/libz.a,OO:1448,
usr/lib/libz.a,ZLIB:12,
usr/lib/libz.a,ZLIB:13,
usr/lib/libz.a,ZLIB:14,
usr/lib/libz.a,ZLIB:15,
usr/lib/libz.a,ZLIB:16,
usr/lib/libz.a,ZLIB:17,
usr/lib/libz.a,ZLIB:6,
usr/lib/libz.a,ZLIB:7,
usr/lib/libz.so.2,OO:1448,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:12,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:13,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:14,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:15,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:16,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:17,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:6,Neutrino Core OS
usr/lib/libz.so.2,ZLIB:7,Neutrino Core OS
usr/lib/malloc_g/libmalloc.so.2,ANU:10,Neutrino Core OS
usr/lib/malloc_g/libmalloc.so.2,OO:1436,Neutrino Core OS
usr/lib/malloc_g/libmalloc.so.2,OO:1448,Neutrino Core OS
usr/lib/malloc_g/libmalloc.so.2,OO:84,Neutrino Core OS
usr/lib/malloc_g/libmallocS.a,ANU:10,
usr/lib/malloc_g/libmallocS.a,BSD2:274,
usr/lib/malloc_g/libmallocS.a,OO:1436,
usr/lib/malloc_g/libmallocS.a,OO:1438,
usr/lib/malloc_g/libmallocS.a,OO:1448,
usr/lib/malloc_g/libmallocS.a,OO:84,
usr/libexec/sftp-server,BSD1:125,Networking Technology
usr/libexec/sftp-server,BSD1:197,Networking Technology
usr/libexec/sftp-server,BSD1:207,Networking Technology
usr/libexec/sftp-server,BSD1:218,Networking Technology
usr/libexec/sftp-server,BSD1:229,Networking Technology
usr/libexec/sftp-server,BSD1:247,Networking Technology
usr/libexec/sftp-server,BSD1:249,Networking Technology
usr/libexec/sftp-server,BSD1:257,Networking Technology
usr/libexec/sftp-server,BSD1:270,Networking Technology
usr/libexec/sftp-server,BSD1:278,Networking Technology
usr/libexec/sftp-server,BSD1:298,Networking Technology
usr/libexec/sftp-server,BSD1:305,Networking Technology
usr/libexec/sftp-server,BSD1:84,Networking Technology
usr/libexec/sftp-server,BSD2:101,Networking Technology
usr/libexec/sftp-server,BSD2:107,Networking Technology
usr/libexec/sftp-server,BSD2:237,Networking Technology
usr/libexec/sftp-server,BSD3:31,Networking Technology
usr/libexec/sftp-server,BSD3:42,Networking Technology
usr/libexec/sftp-server,BSD3:50,Networking Technology
usr/libexec/sftp-server,BSD3:60,Networking Technology
usr/libexec/sftp-server,BSD3:73,Networking Technology
usr/libexec/sftp-server,BSD3:76,Networking Technology
usr/libexec/sftp-server,BSD3:94,Networking Technology
usr/libexec/sftp-server,EY1:5,Networking Technology
usr/libexec/sftp-server,ISC:50,Networking Technology
usr/libexec/sftp-server,ISC:51,Networking Technology
usr/libexec/sftp-server,ISC:65,Networking Technology
usr/libexec/sftp-server,ISC:72,Networking Technology
usr/libexec/sftp-server,ISC:73,Networking Technology
usr/libexec/sftp-server,OO:1353,Networking Technology
usr/libexec/sftp-server,OO:1436,Networking Technology
usr/libexec/sftp-server,OO:1448,Networking Technology
usr/libexec/sftp-server,OO:62,Networking Technology
usr/libexec/sftp-server,OPENSSL:12,Networking Technology
usr/libexec/sftp-server,OPENSSL:18,Networking Technology
usr/photon/bin/bdftophf2,OO:1436,Photon GUI
usr/photon/bin/bdftophf2,OO:1448,Photon GUI
usr/photon/bin/bkgdmgr,OO:1436,Photon GUI
usr/photon/bin/bkgdmgr,OO:1448,Photon GUI
usr/photon/bin/cpim,OO:1436,Chinese Input Method
usr/photon/bin/cpim,OO:1448,Chinese Input Method
usr/photon/bin/devi-dyna,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-dyna,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-dyna,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-dyna,OO:1448,Neutrino Core OS
usr/photon/bin/devi-elo,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-elo,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-elo,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-elo,OO:1448,Neutrino Core OS
usr/photon/bin/devi-hid,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-hid,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-hid,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-hid,OO:1448,Neutrino Core OS
usr/photon/bin/devi-hirun,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-hirun,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-hirun,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-hirun,OO:1448,Neutrino Core OS
usr/photon/bin/devi-microtouch,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-microtouch,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-microtouch,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-microtouch,OO:1448,Neutrino Core OS
usr/photon/bin/devi-semtech,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-semtech,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-semtech,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-semtech,OO:1448,Neutrino Core OS
usr/photon/bin/devi-zytronic,BSD1:125,Neutrino Core OS
usr/photon/bin/devi-zytronic,BSD1:207,Neutrino Core OS
usr/photon/bin/devi-zytronic,BSD1:218,Neutrino Core OS
usr/photon/bin/devi-zytronic,OO:1448,Neutrino Core OS
usr/photon/bin/fontinfo,OO:1448,Photon GUI
usr/photon/bin/helpviewer,OO:1448,Photon GUI
usr/photon/bin/helpviewer-index,OO:1448,Photon GUI
usr/photon/bin/kpim,MITS:12,Korean Input Method
usr/photon/bin/kpim,OO:1448,Korean Input Method
usr/photon/bin/mkfontdir,OO:1448,Photon GUI
usr/photon/bin/pfm,BSD2:107,Photon GUI
usr/photon/bin/pfm,OO:1448,Photon GUI
usr/photon/bin/phdialer,OO:1448,Photon GUI
usr/photon/bin/phditto,BSD1:125,Photon GUI
usr/photon/bin/phditto,BSD1:207,Photon GUI
usr/photon/bin/phditto,BSD1:218,Photon GUI
usr/photon/bin/phditto,BSD1:229,Photon GUI
usr/photon/bin/phditto,OO:1436,Photon GUI
usr/photon/bin/phditto,OO:1448,Photon GUI
usr/photon/bin/phditto,OO:302,Photon GUI
usr/photon/bin/phlogin,OO:1448,Photon GUI
usr/photon/bin/phlogin2,OO:1448,Photon GUI
usr/photon/bin/phsetup,BSD2:107,Photon GUI
usr/photon/bin/phsetup,OO:1448,Photon GUI
usr/photon/bin/preview,OO:1448,Photon GUI
usr/photon/bin/pwm,OO:1436,Photon GUI
usr/photon/bin/pwm,OO:1448,Photon GUI
usr/photon/bin/savercfg,BSD2:107,Photon GUI
usr/photon/bin/savercfg,OO:1448,Photon GUI
usr/photon/bin/vpim,OO:1448,Japanese Input Method
usr/photon/dll/pt_multihook.so,OO:1448,Photon GUI
usr/photon/dll/wframe_updated2.so,OO:1448,Photon GUI
usr/photon/savers/flame,OO:1436,Photon GUI
usr/photon/savers/flame,OO:1448,Photon GUI
usr/photon/savers/phattract,OO:1436,Photon GUI
usr/photon/savers/phattract,OO:1448,Photon GUI
usr/photon/savers/phattract,OO:1452,Photon GUI
usr/photon/savers/phmatrix,OO:1436,Photon GUI
usr/photon/savers/phmatrix,OO:1448,Photon GUI
usr/photon/savers/phpyro,OO:1436,Photon GUI
usr/photon/savers/phpyro,OO:1448,Photon GUI
usr/photon/savers/puzzle,OO:1436,Photon GUI
usr/photon/savers/puzzle,OO:1441,Photon GUI
usr/photon/savers/puzzle,OO:1448,Photon GUI
usr/photon/savers/qix,OO:1436,Photon GUI
usr/photon/savers/qix,OO:1448,Photon GUI
usr/photon/savers/rocks,OO:1436,Photon GUI
usr/photon/savers/rocks,OO:1448,Photon GUI
usr/photon/savers/sphere,OO:1436,Photon GUI
usr/photon/savers/sphere,OO:1448,Photon GUI
usr/sbin/altqstat,BSD1:125,Networking Technology
usr/sbin/altqstat,BSD1:207,Networking Technology
usr/sbin/altqstat,BSD1:218,Networking Technology
usr/sbin/altqstat,BSD1:229,Networking Technology
usr/sbin/altqstat,BSD1:247,Networking Technology
usr/sbin/altqstat,BSD1:257,Networking Technology
usr/sbin/altqstat,BSD1:270,Networking Technology
usr/sbin/altqstat,BSD1:273,Networking Technology
usr/sbin/altqstat,BSD1:298,Networking Technology
usr/sbin/altqstat,BSD1:364,Networking Technology
usr/sbin/altqstat,BSD1:365,Networking Technology
usr/sbin/altqstat,BSD1:84,Networking Technology
usr/sbin/altqstat,BSD2:107,Networking Technology
usr/sbin/altqstat,BSD2:237,Networking Technology
usr/sbin/altqstat,BSD2:348,Networking Technology
usr/sbin/altqstat,BSD3:41,Networking Technology
usr/sbin/altqstat,BSD3:42,Networking Technology
usr/sbin/altqstat,BSD3:44,Networking Technology
usr/sbin/altqstat,BSD3:45,Networking Technology
usr/sbin/altqstat,BSD3:46,Networking Technology
usr/sbin/altqstat,BSD3:69,Networking Technology
usr/sbin/altqstat,BSD3:81,Networking Technology
usr/sbin/altqstat,ISC:51,Networking Technology
usr/sbin/altqstat,OO:1436,Networking Technology
usr/sbin/altqstat,OO:1448,Networking Technology
usr/sbin/altqstat,OO:1498,Networking Technology
usr/sbin/altqstat,OO:324,Networking Technology
usr/sbin/bootpd,BSD1:125,Networking Technology
usr/sbin/bootpd,BSD1:207,Networking Technology
usr/sbin/bootpd,BSD1:218,Networking Technology
usr/sbin/bootpd,BSD1:229,Networking Technology
usr/sbin/bootpd,BSD1:247,Networking Technology
usr/sbin/bootpd,BSD1:257,Networking Technology
